latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country,country_txt,attacktype
36.509937,-4.886352,1,14,9,1984,14/09/1984,Marbella,Andalusia,185,Spain,Assassination
34.917861,33.633003,3,16,9,1984,16/09/1984,Larnaca,Larnaca,53,Cyprus,Hijacking
41.890961,12.490069,1,20,9,1984,20/09/1984,Rome,Lazio,98,Italy,Assassination
42.841492,-2.513507,3,28,9,1984,28/09/1984,Alegria,Basque Country,185,Spain,Bombing/Explosion
43.311976,-8.365491,3,28,9,1984,28/09/1984,El Burgo,Galicia,185,Spain,Bombing/Explosion
34.707332,33.023397,1,30,9,1984,30/09/1984,Limassol,Limassol,53,Cyprus,Assassination
54.50853,-6.763131,1,8,10,1984,08/10/1984,Dungannon,Northern Ireland,603,United Kingdom,Assassination
53.292272,-6.136026,1,12,10,1984,12/10/1984,Dublin,Dublin,96,Ireland,Assassination
50.819522,-0.13642,4,12,10,1984,12/10/1984,Brighton,England,603,United Kingdom,Assassination
54.607712,-5.95621,1,19,10,1984,19/10/1984,Belfast,Northern Ireland,603,United Kingdom,Assassination
,,1,21,10,1984,21/10/1984,Unknown,Unknown,185,Spain,Assassination
41.890961,12.490069,1,27,10,1984,27/10/1984,Rome,Lazio,98,Italy,Assassination
54.607712,-5.95621,1,31,10,1984,31/10/1984,Belfast,Northern Ireland,603,United Kingdom,Assassination
43.34271,-1.75897,1,6,11,1984,06/11/1984,Behovia,Basque Country,185,Spain,Assassination
,,1,8,11,1984,08/11/1984,Gestona,Unknown,185,Spain,Assassination
54.607712,-5.95621,1,16,11,1984,16/11/1984,Belfast,Northern Ireland,603,United Kingdom,Assassination
48.208174,16.373819,1,19,11,1984,19/11/1984,Vienna,Vienna,15,Austria,Assassination
43.258434,-2.921819,1,20,11,1984,20/11/1984,Bilbao,Basque Country,185,Spain,Assassination
43.338233,-1.789272,1,23,11,1984,23/11/1984,Irun,Basque Country,185,Spain,Bombing/Explosion
54.684823,-5.965868,1,23,11,1984,23/11/1984,Newtownabbey,Northern Ireland,603,United Kingdom,Assassination
37.99749,23.762728,1,29,11,1984,29/11/1984,Athens,Attica,78,Greece,Assassination
42.699997,9.447317,1,2,12,1984,02/12/1984,Bastia,Corsica,69,France,Armed Assault
54.521248,-7.724795,2,2,12,1984,02/12/1984,Kesh,Northern Ireland,603,United Kingdom,Armed Assault
44.433333,26.1,1,4,12,1984,04/12/1984,Bucharest,Bucharest,166,Romania,Assassination
43.230556,-2.845833,3,7,12,1984,07/12/1984,Galdacano,Basque Country,185,Spain,Bombing/Explosion
41.890961,12.490069,1,14,12,1984,14/12/1984,Rome,Lazio,98,Italy,Assassination
43.768732,11.256901,15,23,12,1984,23/12/1984,Florence,Tuscany,98,Italy,Bombing/Explosion
43.420422,-2.722158,1,26,12,1984,26/12/1984,Bermeo,Basque Country,185,Spain,Assassination
43.178205,-2.31164,1,31,12,1984,31/12/1984,Azcoitia,Basque Country,185,Spain,Assassination
41.918891,8.737554,1,0,1,1985,31/12/1984,Unknown,Corsica,69,France,Unknown
43.178205,-2.31164,1,2,1,1985,02/01/1985,Azcoitia,Basque Country,185,Spain,Assassination
48.777106,9.180769,1,19,1,1985,19/01/1985,Stuttgart,Baden-Wurttemberg,362,West Germany (FRG),Bombing/Explosion
43.320664,-3.020252,1,19,1,1985,19/01/1985,Portugalete,Basque Country,185,Spain,Assassination
48.856644,2.34233,1,25,1,1985,25/01/1985,Paris,Ile-de-France,69,France,Assassination
48.066495,11.380158,1,1,2,1985,01/02/1985,Gauting,Bavaria,362,West Germany (FRG),Assassination
54.190675,-7.562948,1,1,2,1985,01/02/1985,Derrylin,Northern Ireland,603,United Kingdom,Assassination
54.347539,-6.656108,1,17,2,1985,17/02/1985,Armagh,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,18,2,1985,18/02/1985,Belfast,Northern Ireland,603,United Kingdom,Assassination
40.465595,-3.696263,1,19,2,1985,19/02/1985,Madrid,Madrid,185,Spain,Assassination
54.376028,-6.759964,1,21,2,1985,21/02/1985,Drumsallen,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,23,2,1985,23/02/1985,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.183052,-6.341388,9,28,2,1985,28/02/1985,Newry,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.183052,-6.341388,9,28,2,1985,28/02/1985,Newry,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.594562,-6.931393,1,28,2,1985,28/02/1985,Pomeroy,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.361143,-7.688884,1,3,3,1985,03/03/1985,Silverhill,Northern Ireland,603,United Kingdom,Assassination
48.856644,2.34233,4,4,3,1985,04/03/1985,Paris,Ile-de-France,69,France,Assassination
42.84964,-2.692359,1,7,3,1985,07/03/1985,Vitoria,Basque Country,185,Spain,Assassination
51.887714,-8.587194,1,23,3,1985,23/03/1985,Ballincollig,Cork,96,Ireland,Assassination
45.469212,9.174508,2,24,3,1985,24/03/1985,Milan,Lombardy,98,Italy,Armed Assault
41.890961,12.490069,1,27,3,1985,27/03/1985,Rome,Lazio,98,Italy,Assassination
54.607712,-5.95621,1,27,3,1985,27/03/1985,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,28,3,1985,28/03/1985,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.238079,-6.161199,1,29,3,1985,29/03/1985,Rathfriland,Northern Ireland,603,United Kingdom,Assassination
43.388051,-1.663055,1,31,3,1985,31/03/1985,Saint-Jean-de-Luz,Aquitaine,69,France,Assassination
35.16674,33.367592,1,2,4,1985,02/04/1985,Nicosia,Nicosia,53,Cyprus,Assassination
54.183052,-6.341388,2,3,4,1985,03/04/1985,Newry,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.183052,-6.341388,2,4,4,1985,04/04/1985,Newry,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.345417,-7.636355,1,7,4,1985,07/04/1985,Enniskillen,Northern Ireland,603,United Kingdom,Assassination
40.465595,-3.696263,18,12,4,1985,12/04/1985,Aporto,Madrid,185,Spain,Bombing/Explosion
43.230556,-2.845833,1,29,4,1985,29/04/1985,Galdacano,Basque Country,185,Spain,Assassination
50.836426,4.367415,2,1,5,1985,01/05/1985,Brussels,Brussels,21,Belgium,Bombing/Explosion
54.285466,-5.998311,1,3,5,1985,03/05/1985,Leitrim,Northern Ireland,603,United Kingdom,Assassination
48.856644,2.34233,1,9,5,1985,09/05/1985,Paris,Ile-de-France,69,France,Hostage Taking (Kidnapping)
43.291618,-1.977903,1,12,5,1985,12/05/1985,Donostia-San Sebastian,Basque Country,185,Spain,Assassination
43.066466,-2.489145,1,13,5,1985,13/05/1985,Arrasate,Basque Country,185,Spain,Assassination
43.222177,-2.885668,1,16,5,1985,16/05/1985,Basauri,Basque Country,185,Spain,Bombing/Explosion
43.291618,-1.977903,1,17,5,1985,17/05/1985,Donostia-San Sebastian,Basque Country,185,Spain,Assassination
43.420422,-2.722158,1,17,5,1985,17/05/1985,Bermeo,Basque Country,185,Spain,Assassination
54.673252,-7.627484,4,20,5,1985,20/05/1985,Killen,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.183052,-6.341388,4,20,5,1985,20/05/1985,Newry,Northern Ireland,603,United Kingdom,Bombing/Explosion
43.291618,-1.977903,2,21,5,1985,21/05/1985,Donostia-San Sebastian,Basque Country,185,Spain,Assassination
43.325239,-3.011475,1,26,5,1985,26/05/1985,Las Arenas,Basque Country,185,Spain,Assassination
44.433333,26.1,2,28,5,1985,28/05/1985,Bucharest,,166,Romania,Bombing/Explosion
54.607712,-5.95621,1,28,5,1985,28/05/1985,Milfield,Northern Ireland,603,United Kingdom,Assassination
43.270604,-2.497155,1,30,5,1985,30/05/1985,Marquina,Basque Country,185,Spain,Assassination
54.607712,-5.95621,1,1,6,1985,01/06/1985,Ballynafeigh,Northern Ireland,603,United Kingdom,Assassination
52.372068,9.735686,1,2,6,1985,02/06/1985,Hanover,Lower Saxony,362,West Germany (FRG),Bombing/Explosion
48.561366,-3.148352,1,4,6,1985,04/06/1985,Guingamp,Brittany,69,France,Bombing/Explosion
48.561366,-3.148352,1,4,6,1985,04/06/1985,Guingamp,Brittany,69,France,Bombing/Explosion
48.561366,-3.148352,1,4,6,1985,04/06/1985,Guingamp,Brittany,69,France,Bombing/Explosion
40.465595,-3.696263,1,12,6,1985,12/06/1985,Madrid,Madrid,185,Spain,Bombing/Explosion
43.320664,-3.020252,1,12,6,1985,12/06/1985,Portugalete,Basque Country,185,Spain,Assassination
40.465595,-3.696263,2,12,6,1985,12/06/1985,Madrid,Madrid,185,Spain,Assassination
37.99749,23.762728,1,14,6,1985,14/06/1985,Athens,Attica,78,Greece,Hijacking
54.951082,-6.558998,1,15,6,1985,15/06/1985,Kilrea,Northern Ireland,603,United Kingdom,Assassination
54.22641,-7.649053,1,18,6,1985,18/06/1985,Kinawley,Northern Ireland,603,United Kingdom,Bombing/Explosion
43.3282,-3.031509,1,18,6,1985,18/06/1985,Santurce,Basque Country,185,Spain,Assassination
43.3282,-3.031509,1,18,6,1985,18/06/1985,Santurce,Basque Country,185,Spain,Assassination
50.11797,8.644191,3,19,6,1985,19/06/1985,Frankfurt,Hesse,362,West Germany (FRG),Bombing/Explosion
43.365509,-2.503344,1,24,6,1985,24/06/1985,Lekeitio,Basque Country,185,Spain,Armed Assault
42.84964,-2.692359,1,25,6,1985,25/06/1985,Vitoria,Basque Country,185,Spain,Assassination
43.365509,-2.503344,1,25,6,1985,25/06/1985,Lekeitio,Basque Country,185,Spain,Assassination
43.492949,-1.474841,1,26,6,1985,26/06/1985,Bayonne,Aquitaine,69,France,Assassination
43.052649,-3.001022,1,26,6,1985,26/06/1985,Amurrio,Basque Country,185,Spain,Assassination
40.465595,-3.696263,1,1,7,1985,01/07/1985,Madrid,Madrid,185,Spain,Bombing/Explosion
42.815372,-1.653616,1,2,7,1985,02/07/1985,Pamplona,Navarre,185,Spain,Assassination
43.291618,-1.977903,2,9,7,1985,09/07/1985,Donostia-San Sebastian,Basque Country,185,Spain,Assassination
38.725299,-9.150036,1,19,7,1985,19/07/1985,Lisbon,Lisbon,162,Portugal,Assassination
55.676075,12.568316,1,22,7,1985,22/07/1985,Copenhagen,Capital,55,Denmark,Bombing/Explosion
42.84964,-2.692359,1,29,7,1985,29/07/1985,Vitoria,Basque Country,185,Spain,Assassination
40.465595,-3.696263,1,29,7,1985,29/07/1985,Madrid,Madrid,185,Spain,Assassination
43.102723,-2.997211,1,4,8,1985,04/08/1985,Luyando,Basque Country,185,Spain,Bombing/Explosion
43.163141,-1.23811,1,4,8,1985,04/08/1985,Saint-Jean-Pied-de-Port,Aquitaine,69,France,Assassination
43.215187,-2.415702,1,4,8,1985,04/08/1985,Elgoibar,Basque Country,185,Spain,Assassination
55.011562,-7.312045,1,6,8,1985,06/08/1985,Londonderry,Northern Ireland,603,United Kingdom,Bombing/Explosion
50.11797,8.644191,2,8,8,1985,08/08/1985,Frankfurt,Hesse,362,West Germany (FRG),Bombing/Explosion
50.084284,8.238717,1,8,8,1985,08/08/1985,Wiesbaden,Hesse,362,West Germany (FRG),Armed Assault
39.986068,-0.036024,1,16,8,1985,16/08/1985,Castellon de la Plana,Valencia,185,Spain,Assassination
39.986068,-0.036024,1,17,8,1985,17/08/1985,Castellon de la Plana,Valencia,185,Spain,Assassination
53.361675,-6.245485,1,20,8,1985,20/08/1985,Dublin,Dublin,96,Ireland,Assassination
54.819164,-7.467909,1,22,8,1985,22/08/1985,Strabane,Northern Ireland,603,United Kingdom,Assassination
54.594562,-6.931393,1,24,8,1985,24/08/1985,Pomeroy,Northern Ireland,603,United Kingdom,Assassination
54.397786,-5.753912,1,31,8,1985,31/08/1985,Crossgar,Northern Ireland,603,United Kingdom,Assassination
40.465595,-3.696263,1,9,9,1985,09/09/1985,Madrid,Madrid,185,Spain,Bombing/Explosion
54.607712,-5.95621,2,9,9,1985,09/09/1985,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.673252,-7.627484,1,9,9,1985,09/09/1985,Killen,Northern Ireland,603,United Kingdom,Assassination
42.84964,-2.692359,1,14,9,1985,14/09/1985,Vitoria,Basque Country,185,Spain,Bombing/Explosion
42.84964,-2.692359,1,16,9,1985,16/09/1985,Vitoria,Basque Country,185,Spain,Bombing/Explosion
37.99749,23.762728,1,18,9,1985,18/09/1985,Athens,Attica,78,Greece,Assassination
55.011562,-7.312045,1,22,9,1985,22/09/1985,Londonderry,Northern Ireland,603,United Kingdom,Assassination
43.492949,-1.474841,4,25,9,1985,25/09/1985,Bayonne,Aquitaine,69,France,Assassination
34.917861,33.633003,1,25,9,1985,25/09/1985,Larnaca,Larnaca,53,Cyprus,Hijacking
41.400635,2.150913,2,5,10,1985,05/10/1985,Barcelona,Catalonia,185,Spain,Assassination
54.819164,-7.467909,1,7,10,1985,07/10/1985,Strabane,Northern Ireland,603,United Kingdom,Assassination
35.166743,33.367595,1,8,11,1985,08/11/1985,Nicosia,Nicosia,53,Cyprus,Assassination
54.515694,-6.055724,1,8,11,1985,08/11/1985,Lisburn,Northern Ireland,603,United Kingdom,Assassination
50.9341,4.04513,7,9,11,1985,09/11/1985,Aalst,Flanders,21,Belgium,Armed Assault
54.077313,-6.608787,1,16,11,1985,16/11/1985,Crossmaglen,Northern Ireland,603,United Kingdom,Unknown
55.011562,-7.312045,1,18,11,1985,18/11/1985,Londonderry,Northern Ireland,603,United Kingdom,Assassination
37.99749,23.762728,1,19,11,1985,19/11/1985,Athens,Attica,78,Greece,Assassination
55.011562,-7.312045,1,21,11,1985,21/11/1985,Londonderry,Northern Ireland,603,United Kingdom,Assassination
37.99749,23.762728,60,23,11,1985,23/11/1985,Athens,Attica,78,Greece,Hijacking
43.32412,-1.929857,1,24,11,1985,24/11/1985,Pasajes,Basque Country,185,Spain,Assassination
43.291618,-1.977903,2,25,11,1985,25/11/1985,Donostia-San Sebastian,Basque Country,185,Spain,Armed Assault
37.99749,23.762728,1,26,11,1985,26/11/1985,Athens,Attica,78,Greece,Bombing/Explosion
43.291618,-1.977903,2,26,11,1985,26/11/1985,Donostia-San Sebastian,Basque Country,185,Spain,Assassination
43.267454,-2.020169,1,26,11,1985,26/11/1985,Lasarte,Basque Country,185,Spain,Assassination
51.504387,-0.140041,1,29,11,1985,29/11/1985,London,England,603,United Kingdom,Assassination
54.063074,-6.006978,1,29,11,1985,29/11/1985,Kilkeel,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,30,11,1985,30/11/1985,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
50.632557,5.579666,1,6,12,1985,06/12/1985,Liege,Wallonia,21,Belgium,Bombing/Explosion
43.066466,-2.489145,1,6,12,1985,06/12/1985,Arrasate,Basque Country,185,Spain,Assassination
54.462837,-7.026944,2,9,12,1985,09/12/1985,Ballygawley,Northern Ireland,603,United Kingdom,Bombing/Explosion
41.400635,2.150913,1,15,12,1985,15/12/1985,Barcelona,Catalonia,185,Spain,Bombing/Explosion
42.815372,-1.653616,1,23,12,1985,23/12/1985,Pamplona,Navarre,185,Spain,Assassination
48.208174,16.373819,4,27,12,1985,27/12/1985,Vienna,Vienna,15,Austria,Bombing/Explosion
41.890961,12.490069,16,27,12,1985,27/12/1985,Rome,Lazio,98,Italy,Bombing/Explosion
43.267454,-2.020169,1,30,12,1985,30/12/1985,Lasarte,Basque Country,185,Spain,Assassination
54.347539,-6.656108,2,1,1,1986,01/01/1986,Armagh,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,14,1,1986,14/01/1986,Belfast,Northern Ireland,603,United Kingdom,Assassination
43.291618,-1.977903,3,15,1,1986,15/01/1986,Donostia-San Sebastian,Basque Country,185,Spain,Armed Assault
54.706718,-7.592867,1,15,1,1986,15/01/1986,Castlederg,Northern Ireland,603,United Kingdom,Assassination
43.291618,-1.977903,3,15,1,1986,15/01/1986,Donostia-San Sebastian,Basque Country,185,Spain,Armed Assault
51.504387,-0.140041,1,24,1,1986,24/01/1986,London,England,603,United Kingdom,Assassination
54.607712,-5.95621,1,31,1,1986,31/01/1986,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.296399,-7.871465,1,3,2,1986,03/02/1986,Belcoo,Northern Ireland,603,United Kingdom,Bombing/Explosion
40.465595,-3.696263,2,6,2,1986,06/02/1986,Madrid,Madrid,185,Spain,Assassination
43.768732,11.256901,1,10,2,1986,10/02/1986,Florence,Tuscany,98,Italy,Assassination
54.295497,-7.463576,2,11,2,1986,11/02/1986,Maguiresbridge,Northern Ireland,603,United Kingdom,Assassination
43.265573,-1.350543,2,18,2,1986,18/02/1986,Bidarray,Aquitaine,69,France,Assassination
38.725299,-9.150036,1,18,2,1986,18/02/1986,Lisbon,Lisbon,162,Portugal,Assassination
48.878426,2.142746,1,7,3,1986,07/03/1986,Croissy-sur-Seine,Ile-de-France,69,France,Assassination
43.291618,-1.977903,2,14,3,1986,14/03/1986,Donostia-San Sebastian,Basque Country,185,Spain,Armed Assault
54.607712,-5.95621,1,15,3,1986,15/03/1986,Belfast,Northern Ireland,603,United Kingdom,Unarmed Assault
43.291618,-1.977903,1,16,3,1986,16/03/1986,Donostia-San Sebastian,Basque Country,185,Spain,Armed Assault
54.255696,-5.948804,1,18,3,1986,18/03/1986,Castlewellan,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.255696,-5.948804,1,18,3,1986,18/03/1986,Castlewellan,Northern Ireland,603,United Kingdom,Bombing/Explosion
48.856644,2.34233,2,20,3,1986,20/03/1986,Paris,Ile-de-France,69,France,Bombing/Explosion
43.297258,-2.256848,1,20,3,1986,20/03/1986,Zumaia,Basque Country,185,Spain,Assassination
54.646569,-7.16914,1,26,3,1986,26/03/1986,Mountfield,Northern Ireland,603,United Kingdom,Assassination
37.99749,23.762728,4,2,4,1986,02/04/1986,Athens,Attica,78,Greece,Bombing/Explosion
52.50153,13.401851,3,5,4,1986,05/04/1986,West Berlin,Berlin,362,West Germany (FRG),Bombing/Explosion
54.706718,-7.592867,1,8,4,1986,08/04/1986,Castlederg,Northern Ireland,603,United Kingdom,Bombing/Explosion
37.99749,23.762728,1,8,4,1986,08/04/1986,Athens,Attica,78,Greece,Assassination
48.894198,2.134716,2,15,4,1986,15/04/1986,Le Vesinet,Ile-de-France,69,France,Assassination
54.208418,-5.891745,1,23,4,1986,23/04/1986,Newcastle,Northern Ireland,603,United Kingdom,Assassination
40.465595,-3.696263,5,24,4,1986,24/04/1986,Madrid,Madrid,185,Spain,Bombing/Explosion
40.465595,-3.696263,5,25,4,1986,25/04/1986,Madrid,Madrid,185,Spain,Bombing/Explosion
45.774657,4.77867,1,25,4,1986,25/04/1986,Ecully,Rhone-Alpes,69,France,Assassination
52.50153,13.401851,1,3,5,1986,03/05/1986,Berlin,Berlin,499,East Germany (GDR),Assassination
43.291618,-1.977903,1,3,5,1986,03/05/1986,Donostia-San Sebastian,Basque Country,185,Spain,Assassination
54.607712,-5.95621,1,3,5,1986,03/05/1986,Belfast,Northern Ireland,603,United Kingdom,Unarmed Assault
54.607712,-5.95621,1,7,5,1986,07/05/1986,Belfast,Northern Ireland,603,United Kingdom,Assassination
53.553813,9.991586,1,15,5,1986,15/05/1986,Hamburg,Hamburg,362,West Germany (FRG),Bombing/Explosion
42.134855,8.595838,2,15,5,1986,15/05/1986,Cargese,Corsica,69,France,Bombing/Explosion
54.183052,-6.341388,1,15,5,1986,15/05/1986,Newry,Northern Ireland,603,United Kingdom,Assassination
54.530715,-6.811011,1,17,5,1986,17/05/1986,Donaghmore,Northern Ireland,603,United Kingdom,Assassination
54.673252,-7.627484,1,20,5,1986,20/05/1986,Killen,Northern Ireland,603,United Kingdom,Hostage Taking (Kidnapping)
54.077313,-6.608787,3,23,5,1986,23/05/1986,Crossmaglen,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,26,5,1986,26/05/1986,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.063074,-6.006978,1,28,5,1986,28/05/1986,Kilkeel,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.787715,-6.492314,1,16,6,1986,16/06/1986,Unknown,Northern Ireland,603,United Kingdom,Assassination
40.465595,-3.696263,3,17,6,1986,17/06/1986,Madrid,Madrid,185,Spain,Unknown
40.465595,-3.696263,3,17,6,1986,17/06/1986,Madrid,Madrid,185,Spain,Assassination
43.258434,-2.921819,1,27,6,1986,27/06/1986,Bilbao,Basque Country,185,Spain,Bombing/Explosion
43.280364,-2.171588,1,27,6,1986,27/06/1986,Zarauz,Basque Country,185,Spain,Bombing/Explosion
43.280364,-2.171588,1,28,6,1986,28/06/1986,Zarauz,Basque Country,185,Spain,Bombing/Explosion
48.856644,2.34233,1,30,6,1986,30/06/1986,Paris,Ile-de-France,69,France,Assassination
54.371716,-5.855803,1,1,7,1986,01/07/1986,Drumaness,Northern Ireland,603,United Kingdom,Assassination
48.856644,2.34233,1,9,7,1986,09/07/1986,Paris,Ile-de-France,69,France,Bombing/Explosion
48.139126,11.580186,2,9,7,1986,09/07/1986,Munich,Bavaria,362,West Germany (FRG),Bombing/Explosion
48.139126,11.580186,2,9,7,1986,09/07/1986,Munich,Bavaria,362,West Germany (FRG),Assassination
