latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country_txt,region_txt,attacktype
54.607712,-5.95621,1,26,5,1972,26/05/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,27,5,1972,27/05/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,28,5,1972,28/05/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,8,28,5,1972,28/05/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,28,5,1972,28/05/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,30,5,1972,30/05/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,30,5,1972,30/05/1972,"Andersontown, Belfast",Northern Ireland,United Kingdom,Western Europe,Assassination
54.238631,-7.170908,2,2,6,1972,02/06/1972,Rosslea,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,4,6,1972,04/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,5,6,1972,05/06/1972,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,6,6,1972,06/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,6,6,1972,06/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,8,6,1972,08/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.787715,-6.492314,1,8,6,1972,08/06/1972,Unknown,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,9,6,1972,09/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,10,6,1972,10/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,11,6,1972,11/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,11,6,1972,11/06/1972,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,12,6,1972,12/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,16,6,1972,16/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.446968,-6.39292,3,18,6,1972,18/06/1972,Craigavon,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,19,6,1972,19/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,19,6,1972,19/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,21,6,1972,21/06/1972,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,23,6,1972,23/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.927953,-6.925873,3,24,6,1972,24/06/1972,Dungiven,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,24,6,1972,24/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.183052,-6.341388,1,26,6,1972,26/06/1972,Newry,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,26,6,1972,26/06/1972,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,26,6,1972,26/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,6,1972,27/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,6,1972,27/06/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,1,7,1972,01/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,1,7,1972,01/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,2,7,1972,02/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,2,7,1972,02/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,3,7,1972,03/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,5,7,1972,05/07/1972,Ardoyne,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,5,7,1972,05/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,7,7,1972,07/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,3,9,7,1972,09/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,9,7,1972,09/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,9,7,1972,09/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,11,7,1972,11/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,11,7,1972,11/07/1972,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
54.42071,-6.443767,1,12,7,1972,12/07/1972,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.42071,-6.443767,2,12,7,1972,12/07/1972,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,12,7,1972,12/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,12,7,1972,12/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,13,7,1972,13/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,13,7,1972,13/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,13,7,1972,13/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,13,7,1972,13/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,14,7,1972,14/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,14,7,1972,14/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,14,7,1972,14/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,14,7,1972,14/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.101529,-6.526442,1,15,7,1972,15/07/1972,Silverbridge,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,15,7,1972,15/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.077313,-6.608787,2,16,7,1972,16/07/1972,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,16,7,1972,16/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,7,1972,18/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,7,1972,18/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,19,7,1972,19/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.819164,-7.467909,1,19,7,1972,19/07/1972,Strabane,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,19,7,1972,19/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,20,7,1972,20/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,21,7,1972,21/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,6,21,7,1972,21/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,21,7,1972,21/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,3,21,7,1972,21/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,2,22,7,1972,22/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,22,7,1972,22/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,23,7,1972,23/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,24,7,1972,24/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,24,7,1972,24/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,25,7,1972,25/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,26,7,1972,26/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,26,7,1972,26/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,7,1972,27/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.595455,-5.797763,1,28,7,1972,28/07/1972,Dundonald,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,29,7,1972,29/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,30,7,1972,30/07/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.910864,-7.15523,9,31,7,1972,31/07/1972,Claudy,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.819164,-7.467909,1,3,8,1972,03/08/1972,Strabane,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,4,8,1972,04/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.42071,-6.443767,1,4,8,1972,04/08/1972,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,7,8,1972,07/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.253718,-7.44106,2,7,8,1972,07/08/1972,Lisnaskea,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.184008,-7.360209,1,7,8,1972,07/08/1972,Newtownbutler,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,12,8,1972,12/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,13,8,1972,13/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,14,8,1972,14/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,14,8,1972,14/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,16,8,1972,16/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,17,8,1972,17/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,8,1972,18/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,8,1972,18/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,8,1972,18/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,8,1972,18/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,19,8,1972,19/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,20,8,1972,20/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,22,8,1972,22/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,23,8,1972,23/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.077313,-6.608787,1,24,8,1972,24/08/1972,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
55.011562,-7.312045,1,25,8,1972,25/08/1972,Londonderry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
55.011562,-7.312045,1,25,8,1972,25/08/1972,Londonderry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.345417,-7.636355,2,26,8,1972,26/08/1972,Enniskillen,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,26,8,1972,26/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,26,8,1972,26/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,8,1972,27/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,27,8,1972,27/08/1972,Creggan,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,28,8,1972,28/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.184008,-7.360209,1,28,8,1972,28/08/1972,Newtownbutler,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.230556,-2.845833,1,29,8,1972,29/08/1972,Galdacano,Biscay,Spain,Western Europe,Assassination
54.607712,-5.95621,1,30,8,1972,30/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,31,8,1972,31/08/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.42071,-6.443767,1,31,8,1972,31/08/1972,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
48.139126,11.580186,16,5,9,1972,05/09/1972,Munich,Bavaria,West Germany (FRG),Western Europe,Assassination
54.42071,-6.443767,1,5,9,1972,05/09/1972,Portadown,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,6,9,1972,06/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.50853,-6.763131,3,10,9,1972,10/09/1972,Dungannon,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,13,9,1972,13/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,3,14,9,1972,14/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
55.011562,-7.312045,1,14,9,1972,14/09/1972,Derry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
55.011562,-7.312045,1,17,9,1972,17/09/1972,Derry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.201137,-6.361129,1,18,9,1972,18/09/1972,Unknown,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
51.504387,-0.140041,1,19,9,1972,19/09/1972,London,England,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,20,9,1972,20/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,20,9,1972,20/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.123175,-7.478935,2,21,9,1972,21/09/1972,Aghalane,Cavan,Ireland,Western Europe,Armed Assault
54.607712,-5.95621,1,22,9,1972,22/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.077313,-6.608787,1,22,9,1972,22/09/1972,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,23,9,1972,23/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,26,9,1972,26/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,26,9,1972,26/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
55.011562,-7.312045,1,27,9,1972,27/09/1972,Derry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,27,9,1972,27/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,9,1972,27/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,28,9,1972,28/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,29,9,1972,29/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,30,9,1972,30/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,30,9,1972,30/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,30,9,1972,30/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,2,30,9,1972,30/09/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,2,10,1972,02/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,2,10,1972,02/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,2,10,1972,02/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,4,10,1972,04/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,4,10,1972,04/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.42071,-6.443767,1,4,10,1972,04/10/1972,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,5,10,1972,05/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,6,10,1972,06/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,7,10,1972,07/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.183052,-6.341388,1,10,10,1972,10/10/1972,Newry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,14,10,1972,14/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.338571,-6.658279,1,14,10,1972,14/10/1972,Armagh,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,2,14,10,1972,14/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,21,10,1972,21/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.151612,-7.39232,1,22,10,1972,22/10/1972,Derrydoon,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,24,10,1972,24/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,25,10,1972,25/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,28,10,1972,28/10/1972,Derry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,29,10,1972,29/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,31,10,1972,31/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,31,10,1972,31/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,2,31,10,1972,31/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,31,10,1972,31/10/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
41.656285,-0.876533,1,2,11,1972,02/11/1972,Zaragoza,Zaragoza,Spain,Western Europe,Bombing/Explosion
54.463367,-6.328597,1,8,11,1972,08/11/1972,Lurgan,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,10,11,1972,10/11/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,11,11,1972,11/11/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
48.856644,2.34233,1,13,11,1972,13/11/1972,Paris,Paris,France,Western Europe,Unknown
54.607712,-5.95621,1,14,11,1972,14/11/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,14,11,1972,14/11/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,15,11,1972,15/11/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.345417,-7.636355,1,16,11,1972,16/11/1972,Enniskillen,Northern Ireland,United Kingdom,Western Europe,Assassination
54.131402,-6.586387,2,20,11,1972,20/11/1972,Cullyhanna,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,21,11,1972,21/11/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.818983,-6.663403,1,22,11,1972,22/11/1972,Ballynahone,Northern Ireland,United Kingdom,Western Europe,Assassination
54.77811,-6.55922,1,22,11,1972,22/11/1972,Brough,Northern Ireland,United Kingdom,Western Europe,Assassination
55.009511,-6.504562,1,22,11,1972,22/11/1972,Finvoy,Northern Ireland,United Kingdom,Western Europe,Assassination
50.11797,8.644191,1,24,11,1972,24/11/1972,Frankfurt,Hesse,West Germany (FRG),Western Europe,Hijacking
54.607712,-5.95621,1,27,11,1972,27/11/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.482055,-8.088244,1,28,11,1972,28/11/1972,Belleek,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
55.011562,-7.312045,1,28,11,1972,28/11/1972,Derry,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,30,11,1972,30/11/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
53.361675,-6.245485,2,1,12,1972,01/12/1972,Dublin,Dublin,Ireland,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,2,12,1972,02/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,2,12,1972,02/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,3,12,1972,03/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.463367,-6.328597,1,5,12,1972,05/12/1972,Lurgan,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.669045,-7.681662,1,5,12,1972,05/12/1972,Killeter,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,6,12,1972,06/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,7,12,1972,07/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,7,12,1972,07/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,8,12,1972,08/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,8,12,1972,08/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,10,12,1972,10/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,13,12,1972,13/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
51.213924,6.780691,1,14,12,1972,14/12/1972,Dusseldorf,North Rhine-Westphalia,West Germany (FRG),Western Europe,Assassination
54.669045,-7.681662,1,14,12,1972,14/12/1972,Killeter,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,15,12,1972,15/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.463367,-6.328597,1,15,12,1972,15/12/1972,Lurgan,Northern Ireland,United Kingdom,Western Europe,Assassination
54.347539,-6.656108,1,15,12,1972,15/12/1972,Armagh,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.190675,-7.562948,1,16,12,1972,16/12/1972,Derrylin,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,16,12,1972,16/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.338571,-6.658279,1,18,12,1972,18/12/1972,Armagh,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,20,12,1972,20/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.910864,-7.15523,1,20,12,1972,20/12/1972,Claudy,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.483304,-6.640804,1,20,12,1972,20/12/1972,Clonmore,Northern Ireland,United Kingdom,Western Europe,Armed Assault
55.011562,-7.312045,5,20,12,1972,20/12/1972,Londonderry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.65548,-5.674815,1,21,12,1972,21/12/1972,Bangor,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.819164,-7.467909,1,27,12,1972,27/12/1972,Strabane,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.101906,-7.449668,2,28,12,1972,28/12/1972,Belturbet,Cavan,Ireland,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,30,12,1972,30/12/1972,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.068445,-7.355583,2,1,1,1973,01/01/1973,Birdstown,Donegal,Ireland,Western Europe,Assassination
54.595455,-5.797763,1,2,1,1973,02/01/1973,Dundonald,Northern Ireland,United Kingdom,Western Europe,Assassination
