latitude,longitude,capacity,iday,imonth,iyear,date,city,region_txt,provstate,country_txt,attacktype
54.607712,-5.95621,1,15,7,1972,26495,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.077313,-6.608787,2,16,7,1972,26496,Crossmaglen,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,16,7,1972,26496,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,18,7,1972,26498,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,18,7,1972,26498,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,19,7,1972,26499,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.819164,-7.467909,1,19,7,1972,26499,Strabane,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,19,7,1972,26499,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,20,7,1972,26500,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,21,7,1972,26501,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,6,21,7,1972,26501,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,21,7,1972,26501,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,3,21,7,1972,26501,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,2,22,7,1972,26502,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,22,7,1972,26502,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,23,7,1972,26503,Belfast,Western Europe,Northern Ireland,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,24,7,1972,26504,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,24,7,1972,26504,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,25,7,1972,26505,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,26,7,1972,26506,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,2,26,7,1972,26506,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,27,7,1972,26507,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.595455,-5.797763,1,28,7,1972,26508,Dundonald,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,29,7,1972,26509,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,30,7,1972,26510,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.910864,-7.15523,9,31,7,1972,26511,Claudy,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.819164,-7.467909,1,3,8,1972,26514,Strabane,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,4,8,1972,26515,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.42071,-6.443767,1,4,8,1972,26515,Portadown,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,7,8,1972,26518,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.253718,-7.44106,2,7,8,1972,26518,Lisnaskea,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.184008,-7.360209,1,7,8,1972,26518,Newtownbutler,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,12,8,1972,26523,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,13,8,1972,26524,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,2,14,8,1972,26525,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,14,8,1972,26525,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,16,8,1972,26527,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,17,8,1972,26528,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,18,8,1972,26529,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,18,8,1972,26529,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,18,8,1972,26529,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,18,8,1972,26529,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,19,8,1972,26530,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,20,8,1972,26531,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,22,8,1972,26533,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,23,8,1972,26534,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.077313,-6.608787,1,24,8,1972,26535,Crossmaglen,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,25,8,1972,26536,Londonderry,Western Europe,Northern Ireland,United Kingdom,Armed Assault
55.011562,-7.312045,1,25,8,1972,26536,Londonderry,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.345417,-7.636355,2,26,8,1972,26537,Enniskillen,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,26,8,1972,26537,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,26,8,1972,26537,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,27,8,1972,26538,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
55.011562,-7.312045,1,27,8,1972,26538,Creggan,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,28,8,1972,26539,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.184008,-7.360209,1,28,8,1972,26539,Newtownbutler,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
43.230556,-2.845833,1,29,8,1972,26540,Galdacano,Western Europe,Biscay,Spain,Assassination
54.607712,-5.95621,1,30,8,1972,26541,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,31,8,1972,26542,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.42071,-6.443767,1,31,8,1972,26542,Portadown,Western Europe,Northern Ireland,United Kingdom,Assassination
48.139126,11.580186,16,5,9,1972,26547,Munich,Western Europe,Bavaria,West Germany (FRG),Assassination
54.42071,-6.443767,1,5,9,1972,26547,Portadown,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,6,9,1972,26548,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.50853,-6.763131,3,10,9,1972,26552,Dungannon,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,13,9,1972,26555,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,3,14,9,1972,26556,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,14,9,1972,26556,Derry,Western Europe,Northern Ireland,United Kingdom,Armed Assault
55.011562,-7.312045,1,17,9,1972,26559,Derry,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.201137,-6.361129,1,18,9,1972,26560,Unknown,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
51.504387,-0.140041,1,19,9,1972,26561,London,Western Europe,England,United Kingdom,Assassination
54.607712,-5.95621,1,20,9,1972,26562,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,20,9,1972,26562,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.123175,-7.478935,2,21,9,1972,26563,Aghalane,Western Europe,Cavan,Ireland,Armed Assault
54.607712,-5.95621,1,22,9,1972,26564,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.077313,-6.608787,1,22,9,1972,26564,Crossmaglen,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,23,9,1972,26565,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,26,9,1972,26568,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,26,9,1972,26568,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,27,9,1972,26569,Derry,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,27,9,1972,26569,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,27,9,1972,26569,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,28,9,1972,26570,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,2,29,9,1972,26571,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,30,9,1972,26572,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,30,9,1972,26572,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,30,9,1972,26572,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,2,30,9,1972,26572,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,2,10,1972,26574,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,2,10,1972,26574,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,2,2,10,1972,26574,Belfast,Western Europe,Northern Ireland,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,4,10,1972,26576,Belfast,Western Europe,Northern Ireland,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,4,10,1972,26576,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.42071,-6.443767,1,4,10,1972,26576,Portadown,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,5,10,1972,26577,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,6,10,1972,26578,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,7,10,1972,26579,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.183052,-6.341388,1,10,10,1972,26582,Newry,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,14,10,1972,26586,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.338571,-6.658279,1,14,10,1972,26586,Armagh,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,2,14,10,1972,26586,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,21,10,1972,26593,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.151612,-7.39232,1,22,10,1972,26594,Derrydoon,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,24,10,1972,26596,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,25,10,1972,26597,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
55.011562,-7.312045,1,28,10,1972,26600,Derry,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,29,10,1972,26601,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,31,10,1972,26603,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,31,10,1972,26603,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,2,31,10,1972,26603,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,31,10,1972,26603,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
41.656285,-0.876533,1,2,11,1972,26605,Zaragoza,Western Europe,Zaragoza,Spain,Bombing/Explosion
31.950001,35.933331,1,3,11,1972,26606,Amman,Middle East & North Africa,Amman,Jordan,Bombing/Explosion
31.950001,35.933331,1,3,11,1972,26606,Amman,Middle East & North Africa,Amman,Jordan,Bombing/Explosion
54.463367,-6.328597,1,8,11,1972,26611,Lurgan,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,10,11,1972,26613,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,11,11,1972,26614,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
48.856644,2.34233,1,13,11,1972,26616,Paris,Western Europe,Paris,France,Unknown
54.607712,-5.95621,1,14,11,1972,26617,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,14,11,1972,26617,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,15,11,1972,26618,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.345417,-7.636355,1,16,11,1972,26619,Enniskillen,Western Europe,Northern Ireland,United Kingdom,Assassination
54.131402,-6.586387,2,20,11,1972,26623,Cullyhanna,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,21,11,1972,26624,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.818983,-6.663403,1,22,11,1972,26625,Ballynahone,Western Europe,Northern Ireland,United Kingdom,Assassination
54.77811,-6.55922,1,22,11,1972,26625,Brough,Western Europe,Northern Ireland,United Kingdom,Assassination
55.009511,-6.504562,1,22,11,1972,26625,Finvoy,Western Europe,Northern Ireland,United Kingdom,Assassination
50.11797,8.644191,1,24,11,1972,26627,Frankfurt,Western Europe,Hesse,West Germany (FRG),Hijacking
54.607712,-5.95621,1,27,11,1972,26630,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.482055,-8.088244,1,28,11,1972,26631,Belleek,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,28,11,1972,26631,Derry,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,30,11,1972,26633,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
53.361675,-6.245485,2,1,12,1972,26634,Dublin,Western Europe,Dublin,Ireland,Bombing/Explosion
54.607712,-5.95621,1,2,12,1972,26635,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,2,12,1972,26635,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,3,12,1972,26636,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.463367,-6.328597,1,5,12,1972,26638,Lurgan,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.669045,-7.681662,1,5,12,1972,26638,Killeter,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,6,12,1972,26639,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,7,12,1972,26640,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,7,12,1972,26640,Belfast,Western Europe,Northern Ireland,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,8,12,1972,26641,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.607712,-5.95621,1,8,12,1972,26641,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,10,12,1972,26643,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,13,12,1972,26646,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
51.213924,6.780691,1,14,12,1972,26647,Dusseldorf,Western Europe,North Rhine-Westphalia,West Germany (FRG),Assassination
54.669045,-7.681662,1,14,12,1972,26647,Killeter,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,15,12,1972,26648,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.463367,-6.328597,1,15,12,1972,26648,Lurgan,Western Europe,Northern Ireland,United Kingdom,Assassination
54.347539,-6.656108,1,15,12,1972,26648,Armagh,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.190675,-7.562948,1,16,12,1972,26649,Derrylin,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,16,12,1972,26649,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.338571,-6.658279,1,18,12,1972,26651,Armagh,Western Europe,Northern Ireland,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,20,12,1972,26653,Belfast,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.910864,-7.15523,1,20,12,1972,26653,Claudy,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.483304,-6.640804,1,20,12,1972,26653,Clonmore,Western Europe,Northern Ireland,United Kingdom,Armed Assault
55.011562,-7.312045,5,20,12,1972,26653,Londonderry,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.65548,-5.674815,1,21,12,1972,26654,Bangor,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.819164,-7.467909,1,27,12,1972,26660,Strabane,Western Europe,Northern Ireland,United Kingdom,Armed Assault
54.101906,-7.449668,2,28,12,1972,26661,Belturbet,Western Europe,Cavan,Ireland,Bombing/Explosion
54.607712,-5.95621,1,30,12,1972,26663,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
55.068445,-7.355583,2,1,1,1973,26665,Birdstown,Western Europe,Donegal,Ireland,Assassination
54.595455,-5.797763,1,2,1,1973,26666,Dundonald,Western Europe,Northern Ireland,United Kingdom,Assassination
54.892986,-7.020812,1,4,1,1973,26668,Feeny,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,5,1,1973,26669,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
49.4447,7.769004,1,11,1,1973,26675,Kaiserslautern,Western Europe,Rhineland-Palatinate,West Germany (FRG),Armed Assault
55.011562,-7.312045,2,14,1,1973,26678,Derry,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.542956,-6.926293,1,14,1,1973,26678,Cappagh,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
